id,date,geo,lang,mentions,region,text,urls,user,user_location,filtered_text,sentiment,sentiment2
1146184243707600903,Tue Jul 02 22:29:53 +0000 2019,,ar,"[{'screen_name': 'Radwahmed95', 'name': 'RADWA^^', 'id': 485567963, 'id_str': '485567963', 'indices': [0, 12]}]",Abbaseya,@Radwahmed95 هو انتي عملتي ايه عشان مش فاهم 😂😂,[],YaHia_Mabrouk,Nasr City,"['هو', 'انتي', 'عملتي', 'ايه', 'عشان', 'مش', 'فاهم', '😂', '😂']",0.5365619291738069,0.027917337188885217
1146182488886251527,Tue Jul 02 22:22:55 +0000 2019,,ar,"[{'screen_name': 'Saharnabil11', 'name': 'Sahar nabil', 'id': 3344735272, 'id_str': '3344735272', 'indices': [0, 13]}]",Abbaseya,@Saharnabil11 شات طيب,[],tota_2018,nasr city,"['شات', 'طيب']",0.5365619291738069,0.4998973583400119
1146181577585692677,Tue Jul 02 22:19:17 +0000 2019,,ar,[],Abbaseya,فلا نلوم أنفسنا أو نحملها ذنب الاختيار و القرار و الفعل الذى كان مناسب فى مرحلة ما لكنه أصبح غير مناسب الآن.,[],Kindness_of_god,nasr city,"['فلا', 'نلوم', 'أنفسنا', 'أو', 'نحملها', 'ذنب', 'الاختيار', 'و', 'القرار', 'و', 'الفعل', 'الذى', 'كان', 'مناسب', 'فى', 'مرحلة', 'ما', 'لكنه', 'أصبح', 'غير', 'مناسب', 'الآن']",0.5365619291738069,0.0007269698767436401
1146181575299739648,Tue Jul 02 22:19:17 +0000 2019,,ar,[],Abbaseya,"بكل بساطه نحن نتحمل نتيجة اختياراتنا و نتيجة قراراتنا و نتيجة أفعالنا.
يجب أن نتحملها بكل قوه و استعداد لتقبلها.
قد… https://t.co/6LabulOu9H","[{'url': 'https://t.co/6LabulOu9H', 'expanded_url': 'https://twitter.com/i/web/status/1146181575299739648', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",Kindness_of_god,nasr city,"['بكل', 'بساطه', 'نحن', 'نتحمل', 'نتيجة', 'اختياراتنا', 'و', 'نتيجة', 'قراراتنا', 'و', 'نتيجة', 'أفعالنا', 'يجب', 'أن', 'نتحملها', 'بكل', 'قوه', 'و', 'استعداد', 'لتقبلها', 'قد']",0.5365619291738069,0.399489266076035
1146180770068869120,Tue Jul 02 22:16:05 +0000 2019,"{'type': 'Point', 'coordinates': [30.04730791, 31.26266441]}",ar,[],Abbaseya,I'm at ليالي الحسين https://t.co/1G7vQPsMFX,"[{'url': 'https://t.co/1G7vQPsMFX', 'expanded_url': 'https://www.swarmapp.com/c/7s2NdeAtUCb', 'display_url': 'swarmapp.com/c/7s2NdeAtUCb', 'indices': [20, 43]}]",Naaaaaaiff_,Riyadh,"['ليالي', 'الحسين']",0.5365619291738069,0.3218419728233518
1146180660547248128,Tue Jul 02 22:15:39 +0000 2019,,ar,[],Abbaseya,غارقون في نعمك يا الله ، فاللهم لك الحمد حتي ترضي ♥️,[],AhmedWa03263027,Nasr city,"['غارقون', 'في', 'نعمك', 'يا', 'الله', 'فاللهم', 'لك', 'الحمد', 'حتي', 'ترضي', '♥']",0.5365619291738069,0.8027773607930445
1146179948736143363,Tue Jul 02 22:12:49 +0000 2019,,ar,[],Abbaseya,شكلها المغرب والجزائر النهائي https://t.co/mTFuynbUb2,"[{'url': 'https://t.co/mTFuynbUb2', 'expanded_url': 'https://twitter.com/caf_online_AR/status/1146167970470793216', 'display_url': 'twitter.com/caf_online_AR/…', 'indices': [30, 53]}]",omarhussien98,Nasr City,"['شكلها', 'المغرب', 'والجزائر', 'النهائي']",0.5365619291738069,0.3218419728233518
1146178795700924418,Tue Jul 02 22:08:14 +0000 2019,,ar,[],Abbaseya,"Mood

ممكن اكون اخترت غلط بس والله حبيت بجد..",[],AhmedWa03263027,Nasr city,"['mood', 'ممكن', 'اكون', 'اخترت', 'غلط', 'بس', 'والله', 'حبيت', 'بجد']",0.29385286730563126,0.7973458966136816
1146178559725178881,Tue Jul 02 22:07:18 +0000 2019,,ar,[],Abbaseya,وكتف صلاح خلاص نسيتوه 😂😏 https://t.co/WQIBxq8GHc,"[{'url': 'https://t.co/WQIBxq8GHc', 'expanded_url': 'https://twitter.com/ManarSarhan/status/1146168101123371008', 'display_url': 'twitter.com/ManarSarhan/st…', 'indices': [25, 48]}]",omarhussien98,Nasr City,"['وكتف', 'صلاح', 'خلاص', 'نسيتوه', '😂', '😏']",0.5365619291738069,0.38781585876621105
1146177168763957249,Tue Jul 02 22:01:46 +0000 2019,,ar,"[{'screen_name': 'tota_2018', 'name': 'faطma🦋', 'id': 602930927, 'id_str': '602930927', 'indices': [3, 13]}]",Abbaseya,RT @tota_2018: مبحبش الناس اصلاً https://t.co/zc5BwlLlcS,"[{'url': 'https://t.co/zc5BwlLlcS', 'expanded_url': 'https://twitter.com/geeemy/status/1145674167871823873', 'display_url': 'twitter.com/geeemy/status/…', 'indices': [33, 56]}]",marina_gamall,"Cairo, Egypt","['مبحبش', 'الناس', 'اصلا']",0.5365619291738069,0.11523460340051934
1146176933635534848,Tue Jul 02 22:00:50 +0000 2019,,ar,[],Abbaseya,يعني هما دلوقتي بيقولوا هيقفلوا حجز التذاكر كلها يوم 9 اذاي وهما مش فاتحين غير دور ال16 بس 😏,[],omarhussien98,Nasr City,"['يعني', 'هما', 'دلوقتي', 'بيقولوا', 'هيقفلوا', 'حجز', 'التذاكر', 'كلها', 'يوم', '9', 'اذاي', 'وهما', 'مش', 'فاتحين', 'غير', 'دور', 'ال16', 'بس', '😏']",0.21068049466316485,0.3319962798037493
1146175716247162880,Tue Jul 02 21:56:00 +0000 2019,,ar,[],Abbaseya,"كان نبينا يكثر من قيام الليل, كيف لا وقد خاطبه ربه فقال "" يا أيها المزمل ، قم الليل إلا قليلا ، نصفه أو انقص منه قليلا "" #نشر_سيرته #ﷺ",[],NurranHussien,Nasr City - Egypt ,"['كان', 'نبينا', 'يكثر', 'من', 'قيام', 'الليل', 'كيف', 'لا', 'وقد', 'خاطبه', 'ربه', 'فقال', '``', 'يا', 'أيها', 'المزمل', 'قم', 'الليل', 'إلا', 'قليلا', 'نصفه', 'أو', 'انقص', 'منه', 'قليلا', '``', 'نشر_سيرته', 'ﷺ']",0.5365619291738069,0.7440481268096691
1146173454430986246,Tue Jul 02 21:47:01 +0000 2019,,ar,"[{'screen_name': 'Qu_gho', 'name': 'الشركة الألمانية لإبادة البشر', 'id': 1125130900516290561, 'id_str': '1125130900516290561', 'indices': [0, 7]}]",Abbaseya,@Qu_gho امين🖤🙏🏻,[],Mahmd_LFC,"Nasr City, Egypt","['امين', '🖤', '🙏', '🏻']",0.5365619291738069,0.37490377838193484
1146173117045313537,Tue Jul 02 21:45:40 +0000 2019,,ar,[],Abbaseya,اول مرة يكون مودي وحش واكون عايزة الجأ للكافين🌚🌚🌚,[],tota_2018,nasr city,"['اول', 'مرة', 'يكون', 'مودي', 'وحش', 'واكون', 'عايزة', 'الجأ', 'للكافين', '🌚', '🌚', '🌚']",0.5365619291738069,0.5937257956203692
1146172800450932738,Tue Jul 02 21:44:25 +0000 2019,,ar,[],Abbaseya,انا ماشية ف الشقة اقولهم اغنيهالهم😂 https://t.co/MzKzHkEx9o,"[{'url': 'https://t.co/MzKzHkEx9o', 'expanded_url': 'https://twitter.com/official_a7md/status/1146166895411892225', 'display_url': 'twitter.com/official_a7md/…', 'indices': [36, 59]}]",tota_2018,nasr city,"['انا', 'ماشية', 'ف', 'الشقة', 'اقولهم', 'اغنيهالهم', '😂']",0.5365619291738069,0.16143738635785734
1146172624189427713,Tue Jul 02 21:43:43 +0000 2019,,ar,"[{'screen_name': 'Qu_gho', 'name': 'الشركة الألمانية لإبادة البشر', 'id': 1125130900516290561, 'id_str': '1125130900516290561', 'indices': [0, 7]}]",Abbaseya,"@Qu_gho اكيد.🖤
ربنا يشيل الفكرة من دماغ اي حد بيفكر فيها ويهديه.
وانا اولهم 🚶🏻‍♂️",[],Mahmd_LFC,"Nasr City, Egypt","['اكيد', '🖤', 'ربنا', 'يشيل', 'الفكرة', 'من', 'دماغ', 'اي', 'حد', 'بيفكر', 'فيها', 'ويهديه', 'وانا', 'اولهم', '🚶', '🏻', '♂']",0.5365619291738069,0.9600422166370688
1146172230684086275,Tue Jul 02 21:42:09 +0000 2019,,ar,"[{'screen_name': 'marcogirgis51', 'name': 'M E R C U R Y ♍', 'id': 3997890976, 'id_str': '3997890976', 'indices': [0, 14]}]",Abbaseya,@marcogirgis51 يبقا اتريق معايا 😂😂✅,[],Mahmd_LFC,"Nasr City, Egypt","['يبقا', 'اتريق', 'معايا', '😂', '😂', '✅']",0.5365619291738069,0.0911209825367906
1146171312458649601,Tue Jul 02 21:38:30 +0000 2019,,ar,"[{'screen_name': 'marcogirgis51', 'name': 'M E R C U R Y ♍', 'id': 3997890976, 'id_str': '3997890976', 'indices': [0, 14]}]",Abbaseya,@marcogirgis51 اه انا متنمر 😂😂🚶🏻‍♂️,[],Mahmd_LFC,"Nasr City, Egypt","['اه', 'انا', 'متنمر', '😂', '😂', '🚶', '🏻', '♂']",0.5365619291738069,0.19748589041339928
1146171236902477827,Tue Jul 02 21:38:12 +0000 2019,,ar,"[{'screen_name': 'Qu_gho', 'name': '.', 'id': 1125130900516290561, 'id_str': '1125130900516290561', 'indices': [0, 7]}]",Abbaseya,"@Qu_gho بالظبط كدا.
وساعتها بيجي خوف من الموت اكتر من اي وقت تاني
بس لو الضغط اكبر
الحجات دي بتبدأ تتنسي والشخص بيقرب اكتر للموت.",[],Mahmd_LFC,"Nasr City, Egypt","['بالظبط', 'كدا', 'وساعتها', 'بيجي', 'خوف', 'من', 'الموت', 'اكتر', 'من', 'اي', 'وقت', 'تاني', 'بس', 'لو', 'الضغط', 'اكبر', 'الحجات', 'دي', 'بتبدأ', 'تتنسي', 'والشخص', 'بيقرب', 'اكتر', 'للموت']",0.5365619291738069,0.04501137859188741
1146170867430416384,Tue Jul 02 21:36:44 +0000 2019,,ar,"[{'screen_name': 'salmaezzeldein', 'name': 'Salma Ezz El-Dein', 'id': 709889340, 'id_str': '709889340', 'indices': [3, 18]}]",Abbaseya,RT @salmaezzeldein: المعامله بالمثل أكثر عدلاً من العتاب,[],KhaledRaed17,Egypt,"['المعامله', 'بالمثل', 'أكثر', 'عدلا', 'من', 'العتاب']",0.5365619291738069,0.3218419728233518
1146170601545093120,Tue Jul 02 21:35:40 +0000 2019,,ar,"[{'screen_name': 'MostafaDawoud12', 'name': 'Mustafi 🌸♥️', 'id': 981185287392022528, 'id_str': '981185287392022528', 'indices': [3, 19]}]",Abbaseya,"RT @MostafaDawoud12: Today's reminder.

""لن يخذلك الله وهو يعلم بأنك تُردّد في داخلك إن الله معي”...",[],MariamN83253234,"الشرقية, مصر","['today', 's', 'reminder', '``', 'لن', 'يخذلك', 'الله', 'وهو', 'يعلم', 'بأنك', 'تُردّد', 'في', 'داخلك', 'إن', 'الله', 'معي']",0.5428738943627949,0.18181730452908113
1146170497257934848,Tue Jul 02 21:35:16 +0000 2019,,ar,[],Abbaseya,المعامله بالمثل أكثر عدلاً من العتاب,[],salmaezzeldein,Nasr City,"['المعامله', 'بالمثل', 'أكثر', 'عدلا', 'من', 'العتاب']",0.5365619291738069,0.3218419728233518
1146569253937668096,Wed Jul 03 23:59:47 +0000 2019,,ar,"[{'screen_name': 'Ma7moudozoo', 'name': 'X ♍', 'id': 1161553590, 'id_str': '1161553590', 'indices': [0, 12]}]",Abbaseya,@Ma7moudozoo ضحكتك رايقة ف الصورة دى م شاء الله ربنا يديمها ❤,[],mosaeed76,nasr city ,"['ضحكتك', 'رايقة', 'ف', 'الصورة', 'دى', 'م', 'شاء', 'الله', 'ربنا', 'يديمها', '❤']",0.5365619291738069,0.6194164286413281
1146568999142117377,Wed Jul 03 23:58:46 +0000 2019,,ar,"[{'screen_name': 'Jessyreda15', 'name': 'چاسووو💃🏻🐒', 'id': 978764621145427969, 'id_str': '978764621145427969', 'indices': [0, 12]}]",Abbaseya,@Jessyreda15 الصورة فخمة وعميقة ❤,[],mosaeed76,nasr city ,"['الصورة', 'فخمة', 'وعميقة', '❤']",0.5365619291738069,0.12495510118648835
1146568891835002882,Wed Jul 03 23:58:20 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],HebaEsam9,"Sherbin El Daqahlia, Egypt","['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146568701585629186,Wed Jul 03 23:57:35 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],Rana62811528,"El Behera, Egypt","['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146568662138195969,Wed Jul 03 23:57:25 +0000 2019,,ar,"[{'screen_name': 'minaelmaghrabay', 'name': 'مـنـة الـلّـه مُـحـمد', 'id': 1116346821561991169, 'id_str': '1116346821561991169', 'indices': [0, 16]}]",Abbaseya,@minaelmaghrabay اللى شبه هنا  الزاهد اللى كل صورها جميلة م شاء الله ❤,[],mosaeed76,nasr city ,"['اللى', 'شبه', 'هنا', 'الزاهد', 'اللى', 'كل', 'صورها', 'جميلة', 'م', 'شاء', 'الله', '❤']",0.5365619291738069,0.9084517252016052
1146568650360590336,Wed Jul 03 23:57:23 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],HamadiAhmed20,Libya,"['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146568444793491457,Wed Jul 03 23:56:34 +0000 2019,,ar,"[{'screen_name': 'Hassaan_Hossam', 'name': 'حَسّاَنٌوڤيِتش ∆™', 'id': 207257612, 'id_str': '207257612', 'indices': [3, 18]}]",Abbaseya,RT @Hassaan_Hossam: الشخص الصح هيجي يمحي اثر الشخص الغلط وذكري الشخص الغلط والالم اللي سببه الشخص الغلط ، كل حاجة هتبقي في مكانها الصح بس ف…,[],merihanmeme,,"['الشخص', 'الصح', 'هيجي', 'يمحي', 'اثر', 'الشخص', 'الغلط', 'وذكري', 'الشخص', 'الغلط', 'والالم', 'اللي', 'سببه', 'الشخص', 'الغلط', 'كل', 'حاجة', 'هتبقي', 'في', 'مكانها', 'الصح', 'بس', 'ف']",0.5365619291738069,0.19724926917508187
1146568297116315648,Wed Jul 03 23:55:58 +0000 2019,,ar,"[{'screen_name': 'Marsilsamir1', 'name': 'سِيْلْاَ،،🍌', 'id': 906327162084581376, 'id_str': '906327162084581376', 'indices': [0, 13]}]",Abbaseya,@Marsilsamir1 ضحكتك جميلة وانتى قمر م شاء الله عليكى ❤,[],mosaeed76,nasr city ,"['ضحكتك', 'جميلة', 'وانتى', 'قمر', 'م', 'شاء', 'الله', 'عليكى', '❤']",0.5365619291738069,0.9610990634299346
1146568193932242945,Wed Jul 03 23:55:34 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],AyaZalabya,,"['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146568100155994114,Wed Jul 03 23:55:11 +0000 2019,,ar,"[{'screen_name': 'AliiCFC', 'name': 'Ali.', 'id': 382728820, 'id_str': '382728820', 'indices': [3, 11]}]",Abbaseya,RT @AliiCFC: يا ريت تدعوا ل امي يا جماعة عشان هتعمل عملية بكرة فضلا وليس امرا,[],yanyrii,instagram: yanyrii,"['يا', 'ريت', 'تدعوا', 'ل', 'امي', 'يا', 'جماعة', 'عشان', 'هتعمل', 'عملية', 'بكرة', 'فضلا', 'وليس', 'امرا']",0.5365619291738069,0.13376230316336235
1146568020254482433,Wed Jul 03 23:54:52 +0000 2019,,ar,"[{'screen_name': 'ayashaher', 'name': 'Ayaa', 'id': 255162957, 'id_str': '255162957', 'indices': [0, 10]}]",Abbaseya,@ayashaher ضحكتك قمر زيك ❤,[],mosaeed76,nasr city ,"['ضحكتك', 'قمر', 'زيك', '❤']",0.5365619291738069,0.2499230266556809
1146567859524558854,Wed Jul 03 23:54:14 +0000 2019,,ar,"[{'screen_name': 'Eslamtolan1', 'name': '×', 'id': 885769990972088321, 'id_str': '885769990972088321', 'indices': [0, 12]}]",Abbaseya,@Eslamtolan1 حبيبي يا اسلام⁦❤️⁩,[],Hassaan_Hossam,Nasr City,"['حبيبي', 'يا', 'اسلام', '❤']",0.5365619291738069,0.7782201400095728
1146567830885867520,Wed Jul 03 23:54:07 +0000 2019,,ar,"[{'screen_name': 'Nouraelsehly', 'name': 'Light.⚡', 'id': 1056915716534874113, 'id_str': '1056915716534874113', 'indices': [0, 13]}]",Abbaseya,@Nouraelsehly ابتسامتك رايقة فشخ وصورتك كلها جميلة ❤,[],mosaeed76,nasr city ,"['ابتسامتك', 'رايقة', 'فشخ', 'وصورتك', 'كلها', 'جميلة', '❤']",0.5365619291738069,0.9751419475178359
1146567810623135744,Wed Jul 03 23:54:02 +0000 2019,,ar,"[{'screen_name': 'MhmdBosh', 'name': 'Bürger Bush', 'id': 732680433226424320, 'id_str': '732680433226424320', 'indices': [0, 9]}]",Abbaseya,@MhmdBosh عاااش 😂😂✅,[],Mahmd_LFC,"Nasr City, Egypt","['عاااش', '😂', '😂', '✅']",0.5365619291738069,0.12495510118648835
1146567796832296960,Wed Jul 03 23:53:59 +0000 2019,,ar,[],Abbaseya,ده اللي هيعمله اللي عندهم عربية بعد زيادة البنزين 🏁🥳 https://t.co/fbVh1LdUjA,"[{'url': 'https://t.co/fbVh1LdUjA', 'expanded_url': 'https://media.giphy.com/media/3oEjHI5Vz4Wa9KKJHi/giphy.gif', 'display_url': 'media.giphy.com/media/3oEjHI5V…', 'indices': [53, 76]}]",islamwahhab,nasr city,"['ده', 'اللي', 'هيعمله', 'اللي', 'عندهم', 'عربية', 'بعد', 'زيادة', 'البنزين', '🏁', '🥳']",0.5365619291738069,0.028915637380925056
1146567427569963008,Wed Jul 03 23:52:31 +0000 2019,,ar,"[{'screen_name': 'MhmdBosh', 'name': 'Bürger Bush', 'id': 732680433226424320, 'id_str': '732680433226424320', 'indices': [0, 9]}]",Abbaseya,@MhmdBosh ابن عمه بس من بعيد شوية 😂🚶🏻‍♂️,[],Mahmd_LFC,"Nasr City, Egypt","['ابن', 'عمه', 'بس', 'من', 'بعيد', 'شوية', '😂', '🚶', '🏻', '♂']",0.5365619291738069,0.1081779902933025
1146567247193919488,Wed Jul 03 23:51:48 +0000 2019,,ar,"[{'screen_name': 'marcogirgis51', 'name': 'M E R C U R Y ♍', 'id': 3997890976, 'id_str': '3997890976', 'indices': [0, 14]}, {'screen_name': 'FBI', 'name': 'FBI', 'id': 17629860, 'id_str': '17629860', 'indices': [15, 19]}]",Abbaseya,@marcogirgis51 @FBI لا يعم اخاف 😂,[],Mahmd_LFC,"Nasr City, Egypt","['لا', 'يعم', 'اخاف', '😂']",0.5365619291738069,0.12495510118648835
1146567043086475264,Wed Jul 03 23:50:59 +0000 2019,,ar,"[{'screen_name': 'Eslamtolan1', 'name': '×', 'id': 885769990972088321, 'id_str': '885769990972088321', 'indices': [0, 12]}]",Abbaseya,@Eslamtolan1 انا بقالي ١٤ ساعه بس 😂,[],Hassaan_Hossam,Nasr City,"['انا', 'بقالي', '١٤', 'ساعه', 'بس', '😂']",0.5365619291738069,0.1473189661004569
1146566387915198464,Wed Jul 03 23:48:23 +0000 2019,,ar,"[{'screen_name': 'abososo31421582', 'name': 'سهيله 🌚', 'id': 1066036259863302145, 'id_str': '1066036259863302145', 'indices': [0, 16]}]",Abbaseya,@abososo31421582 طب بالنسبة لاني بعمل لايكات على كل تويتاتك كده تعدى الإعجاب يعني ولا ايه😂😂,[],A7med_Khedr,"  Nasr City, Egypt","['طب', 'بالنسبة', 'لاني', 'بعمل', 'لايكات', 'على', 'كل', 'تويتاتك', 'كده', 'تعدى', 'الإعجاب', 'يعني', 'ولا', 'ايه', '😂', '😂']",0.5365619291738069,0.000880306273698674
1146565026230296577,Wed Jul 03 23:42:59 +0000 2019,,ar,"[{'screen_name': 'Nourkha99916358', 'name': 'Nour Khaled', 'id': 856474328703041537, 'id_str': '856474328703041537', 'indices': [0, 16]}]",Abbaseya,"@Nourkha99916358 اهاا تمااام 😅
ربنا معاااكي 🌸",[],mayman100000,Nasr city,"['اهاا', 'تمااام', '😅', 'ربنا', 'معاااكي', '🌸']",0.5365619291738069,0.5936509630238757
1146564928104534017,Wed Jul 03 23:42:35 +0000 2019,,ar,"[{'screen_name': 'AliiCFC', 'name': 'Ali.', 'id': 382728820, 'id_str': '382728820', 'indices': [3, 11]}]",Abbaseya,RT @AliiCFC: يا ريت تدعوا ل امي يا جماعة عشان هتعمل عملية بكرة فضلا وليس امرا,[],3aBadee3,"Cairo,Egypt","['يا', 'ريت', 'تدعوا', 'ل', 'امي', 'يا', 'جماعة', 'عشان', 'هتعمل', 'عملية', 'بكرة', 'فضلا', 'وليس', 'امرا']",0.5365619291738069,0.13376230316336235
1146564351081533440,Wed Jul 03 23:40:18 +0000 2019,,ar,"[{'screen_name': 'dina_eltorky', 'name': 'you know who:', 'id': 821543348, 'id_str': '821543348', 'indices': [0, 13]}]",Abbaseya,@dina_eltorky بس انتي حلوة ف الحقيقة وانا بحب صورك❤️❤️,[],tota_2018,nasr city,"['بس', 'انتي', 'حلوة', 'ف', 'الحقيقة', 'وانا', 'بحب', 'صورك', '❤', '❤']",0.5365619291738069,0.9670851769339073
1146562787663065089,Wed Jul 03 23:34:05 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],KareeM_NaSser7,"Beni Suef, Egypt","['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146562787419787264,Wed Jul 03 23:34:05 +0000 2019,,ar,"[{'screen_name': 'Nourkha99916358', 'name': 'Nour Khaled', 'id': 856474328703041537, 'id_str': '856474328703041537', 'indices': [0, 16]}]",Abbaseya,@Nourkha99916358 انتي بجد بتسالي الناس علي مستقبلك ؟؟,[],mayman100000,Nasr city,"['انتي', 'بجد', 'بتسالي', 'الناس', 'علي', 'مستقبلك']",0.5365619291738069,0.8085977256982491
1146561945534906368,Wed Jul 03 23:30:44 +0000 2019,,ar,"[{'screen_name': 'mosaeed76', 'name': 'mohamed', 'id': 985445782991106049, 'id_str': '985445782991106049', 'indices': [3, 13]}]",Abbaseya,RT @mosaeed76: ريتويت وهقولك على أحلى حاجة ف صورتك  ❤,[],hanahusam111,,"['ريتويت', 'وهقولك', 'على', 'أحلى', 'حاجة', 'ف', 'صورتك', '❤']",0.5365619291738069,0.9770232346924347
1146561914673291265,Wed Jul 03 23:30:37 +0000 2019,,ar,[],Abbaseya,حوار إني ببطل سجاير مخليني باكل زي الجاموسه اللي سارحه ف غيط أكل مالوش أول من آخر، وماعرفش دي حاجه حلوه ولا وحشه.!,[],Hassaan_Hossam,Nasr City,"['حوار', 'إني', 'ببطل', 'سجاير', 'مخليني', 'باكل', 'زي', 'الجاموسه', 'اللي', 'سارحه', 'ف', 'غيط', 'أكل', 'مالوش', 'أول', 'من', 'آخر', 'وماعرفش', 'دي', 'حاجه', 'حلوه', 'ولا', 'وحشه', '!']",0.6889252888074505,0.9604399707678246
1146561433909583872,Wed Jul 03 23:28:42 +0000 2019,,ar,"[{'screen_name': 'AhmedAy28275021', 'name': 'Ahmed Ayman🥴', 'id': 907720916716736513, 'id_str': '907720916716736513', 'indices': [0, 16]}]",Abbaseya,@AhmedAy28275021 يابني انت معانا بروحك 😂💖,[],mayman100000,Nasr city,"['يابني', 'انت', 'معانا', 'بروحك', '😂', '💖']",0.5365619291738069,0.031453565420728774
1146559298211917829,Wed Jul 03 23:20:13 +0000 2019,,ar,"[{'screen_name': 'ahmedalahtam', 'name': 'ABS AlAhtam ✌️', 'id': 609084594, 'id_str': '609084594', 'indices': [0, 13]}]",Abbaseya,@ahmedalahtam عشان معاك يا بيبي 😍,[],SEMARY55,Nasr city ,"['عشان', 'معاك', 'يا', 'بيبي', '😍']",0.5365619291738069,0.9579188384969489
1146559240674394113,Wed Jul 03 23:19:59 +0000 2019,,ar,"[{'screen_name': 'MouhamedBenJooo', 'name': 'ابويوسف', 'id': 1061378552078262272, 'id_str': '1061378552078262272', 'indices': [0, 16]}]",Abbaseya,@MouhamedBenJooo قالباااااااي 😍💙,[],SEMARY55,Nasr city ,"['قالباااااااي', '😍', '💙']",0.5365619291738069,0.9166352985711036
1146558439461728256,Wed Jul 03 23:16:48 +0000 2019,,ar,"[{'screen_name': 'Hassaan_Hossam', 'name': 'حَسّاَنٌوڤيِتش ∆™', 'id': 207257612, 'id_str': '207257612', 'indices': [3, 18]}]",Abbaseya,RT @Hassaan_Hossam: محتاج حبوب منع العصبية عشان اقدر اتعايش مع بيئة البقر اللي حوليا !,[],EhsasMika,Mansoura,"['محتاج', 'حبوب', 'منع', 'العصبية', 'عشان', 'اقدر', 'اتعايش', 'مع', 'بيئة', 'البقر', 'اللي', 'حوليا', '!']",0.6889252888074505,0.26635496265005676
1146556748679041024,Wed Jul 03 23:10:05 +0000 2019,,ar,[],Abbaseya,حجي https://t.co/7s3sD4rNN9,"[{'url': 'https://t.co/7s3sD4rNN9', 'expanded_url': 'https://twitter.com/screenmix/status/1146202987595030528', 'display_url': 'twitter.com/screenmix/stat…', 'indices': [4, 27]}]",Omar_Abdelhamid,"Nasr City, Egypt",['حجي'],0.5365619291738069,0.3218419728233518
1146556330376908800,Wed Jul 03 23:08:25 +0000 2019,,ar,[],Abbaseya,"""اول مرة شوفتك كنت عايزة اسمع صوتك ولما سمعت كنت عايزة ابص ف عينك ولما بصيت حبيتك.""

إسكندرية ليه,  ١٩٧٨ https://t.co/pz9AiMzKi2",[],Omar_Abdelhamid,"Nasr City, Egypt","['``', 'اول', 'مرة', 'شوفتك', 'كنت', 'عايزة', 'اسمع', 'صوتك', 'ولما', 'سمعت', 'كنت', 'عايزة', 'ابص', 'ف', 'عينك', 'ولما', 'بصيت', 'حبيتك', 'إسكندرية', 'ليه', '١٩٧٨']",0.5365619291738069,0.5264838043943438
1146556259577057280,Wed Jul 03 23:08:08 +0000 2019,,ar,[],Abbaseya,ميتين امّك هتعمل ايه يعنى خلاص 😂😂 https://t.co/5SLtR5ZFDG,"[{'url': 'https://t.co/5SLtR5ZFDG', 'expanded_url': 'https://twitter.com/taghred_ramez/status/1146541714502488069', 'display_url': 'twitter.com/taghred_ramez/…', 'indices': [34, 57]}]",khaled74ashraf,nasr city ,"['ميتين', 'امّك', 'هتعمل', 'ايه', 'يعنى', 'خلاص', '😂', '😂']",0.5365619291738069,0.0029651172440472613
